CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
09/22/2014,M (Jun 15),0.00,18.05,18.20,0.00,18.20,18.20,0,0,0
09/23/2014,M (Jun 15),18.30,18.50,18.30,18.45,18.55,0.35,4,0,4
09/24/2014,M (Jun 15),18.44,18.44,18.30,18.30,18.35,-0.20,6,0,9
09/25/2014,M (Jun 15),18.47,18.70,18.40,18.55,18.55,0.20,147,0,111
09/26/2014,M (Jun 15),18.61,18.61,18.35,18.50,18.50,-0.05,108,0,181
09/29/2014,M (Jun 15),18.80,18.92,18.61,18.82,18.95,0.45,137,0,246
09/30/2014,M (Jun 15),18.80,19.05,18.77,19.03,19.05,0.10,42,0,260
10/01/2014,M (Jun 15),19.25,19.25,19.24,19.25,19.30,0.25,164,0,355
10/02/2014,M (Jun 15),19.29,19.40,19.10,19.15,19.25,-0.05,316,0,569
10/03/2014,M (Jun 15),19.21,19.22,18.55,18.55,18.55,-0.70,80,0,563
10/06/2014,M (Jun 15),18.41,18.85,18.40,18.85,18.85,0.30,36,0,577
10/07/2014,M (Jun 15),18.86,19.31,18.86,19.31,19.35,0.50,565,0,940
10/08/2014,M (Jun 15),19.40,19.40,18.52,18.52,18.50,-0.85,152,0,995
10/09/2014,M (Jun 15),18.60,19.17,18.45,19.12,19.20,0.70,110,0,1029
10/10/2014,M (Jun 15),19.00,20.00,19.00,19.98,19.95,0.75,458,0,1254
10/13/2014,M (Jun 15),20.10,20.80,19.60,20.78,20.80,0.85,551,0,1644
10/14/2014,M (Jun 15),20.94,20.94,19.88,20.30,20.10,-0.70,419,0,1631
10/15/2014,M (Jun 15),20.10,21.40,20.05,20.95,21.25,1.15,362,0,2032
10/16/2014,M (Jun 15),21.20,22.00,20.55,20.85,20.75,-0.50,302,0,2156
10/17/2014,M (Jun 15),20.10,20.60,19.65,20.05,20.10,-0.65,405,0,2673
10/20/2014,M (Jun 15),19.90,20.20,19.80,20.00,19.80,-0.30,201,0,2400
10/21/2014,M (Jun 15),19.67,20.00,19.20,19.28,19.25,-0.55,408,0,2622
10/22/2014,M (Jun 15),19.15,19.80,19.05,19.53,19.55,0.30,730,0,2741
10/23/2014,M (Jun 15),19.55,19.55,19.10,19.20,19.20,-0.35,265,0,2782
